patent_id,number_of_inventors,number_of_local_inventors,number_of_remote_inventors,number_of_clusters (local+remote),radius_local,radius_remote,local_cluster,nonlocal_cluster,remote_cluster
8642370,4,2,2,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 2, 'locations': '(32.9481,-96.7294); (32.9481,-96.7294)', 'center_lat': 32.9481, 'center_lng': -96.7294, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1331.5335507921536}]"
8652971,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.9481,-96.7294); (32.9481,-96.7294)', 'center_lat': 32.9481, 'center_lng': -96.7294, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1331.5335507921536}]"
8680839,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(15.5833,75.7667); (15.5833,75.7667)', 'center_lat': 15.5833, 'center_lng': 75.7667, 'country': 'India', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'cross border', 'haversine_distance_to_local': 14651.823509644371}]"
8698545,3,3,0,1,1000,1000,"{'number_of_inventors_in_cluster': 3, 'locations': '(32.0478,-110.7114); (32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
8715192,2,1,1,2,1000,1000,"{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(33.0197,-96.6986)', 'center_lat': 33.0197, 'center_lng': -96.6986, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1334.3759248189237}]"
8716083,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.8364,-96.4747); (32.9481,-96.7294)', 'center_lat': 32.8364, 'center_lng': -96.4747, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(40.1278,-75.4322)', 'center_lat': 40.1278, 'center_lng': -75.4322, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 2042.0295442053152}]"
8721550,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(33.1031,-96.6703); (33.0197,-96.6986)', 'center_lat': 33.1031, 'center_lng': -96.6703, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1337.0342207594945}]"
8729473,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(38.8339,-104.8208); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
8729877,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.7833,-96.8); (33.015,-96.5386)', 'center_lat': 33.015, 'center_lng': -96.5386, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1349.2949317872333}]"
8736354,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(48.1667,11.8167); (48.2841,11.5672)', 'center_lat': 48.1667, 'center_lng': 11.8167, 'country': 'Germany', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(33.2147,-97.1328)', 'center_lat': 33.2147, 'center_lng': -97.1328, 'country': 'United States', 'geographical_relationship:': 'cross border', 'haversine_distance_to_local': 8548.992996116762}]"
8754679,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
8797772,2,1,1,2,1000,1000,"{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(42.9464,-71.5164)', 'center_lat': 42.9464, 'center_lng': -71.5164, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 3633.4698549748705}]"
8810311,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(28.0833,-80.6083); (28.0342,-80.5889)', 'center_lat': 28.0833, 'center_lng': -80.6083, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 2941.1872917178875}]"
8831077,4,2,2,3,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.7833,-96.8); (33.0197,-96.6986)', 'center_lat': 33.0197, 'center_lng': -96.6986, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(31.9575,-110.955)', 'center_lat': 31.9575, 'center_lng': -110.955, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1341.3152187502842}, {'number_of_inventors_in_cluster': 1, 'locations': '(37.3861,-122.0828)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 2349.35770379912}]"
8836377,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(33.2147,-97.1328)', 'center_lat': 33.2147, 'center_lng': -97.1328, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1294.140558945713}]"
8847438,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
8873644,2,1,1,2,1000,1000,"{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(48.15,11.5833)', 'center_lat': 48.15, 'center_lng': 11.5833, 'country': 'Germany', 'geographical_relationship:': 'cross border', 'haversine_distance_to_local': 9408.865312553866}]"
8890610,2,1,1,2,1000,1000,"{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(28.1758,-80.5903)', 'center_lat': 28.1758, 'center_lng': -80.5903, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 2939.9716686297575}]"
8981445,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.8364,-96.4747); (32.9481,-96.7294)', 'center_lat': 32.8364, 'center_lng': -96.4747, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(40.1278,-75.4322)', 'center_lat': 40.1278, 'center_lng': -75.4322, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 2042.0295442053152}]"
9054657,2,1,1,2,1000,1000,"{'number_of_inventors_in_cluster': 1, 'locations': '(33.2147,-97.1328)', 'center_lat': 33.2147, 'center_lng': -97.1328, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1294.140558945713}]"
9063559,2,1,1,2,1000,1000,"{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(33.0197,-96.6986)', 'center_lat': 33.0197, 'center_lng': -96.6986, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1334.3759248189237}]"
9064903,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.8364,-96.4747); (32.9481,-96.7294)', 'center_lat': 32.8364, 'center_lng': -96.4747, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1355.465707697707}]"
9088211,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(33.2147,-97.1328); (32.7833,-96.8)', 'center_lat': 33.2147, 'center_lng': -97.1328, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
9088334,5,3,2,2,1000,1000,"{'number_of_inventors_in_cluster': 3, 'locations': '(49.4478,11.0683); (48.4,11.7333); (49.191,11.0132)', 'center_lat': 49.191, 'center_lng': 11.0132, 'country': 'Germany', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 2, 'locations': '(33.2147,-97.1328); (32.9481,-96.7294)', 'center_lat': 33.2147, 'center_lng': -97.1328, 'country': 'United States', 'geographical_relationship:': 'cross border', 'haversine_distance_to_local': 8435.035900696143}]"
9128571,4,2,2,3,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.0478,-110.7114)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(47.9447,-122.3033)', 'center_lat': 47.9447, 'center_lng': -122.3033, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1993.4433391724087}, {'number_of_inventors_in_cluster': 1, 'locations': '(42.7653,-71.4681)', 'center_lat': 42.7653, 'center_lng': -71.4681, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 3635.3905504468557}]"
9157807,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(33.0197,-96.6986)', 'center_lat': 33.0197, 'center_lng': -96.6986, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1334.3759248189237}]"
9166083,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(38.8339,-104.8208); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
9195341,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(37.775,-122.4183)', 'center_lat': 37.775, 'center_lng': -122.4183, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1214.0048382342627}]"
9209761,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
9276638,2,1,1,2,1000,1000,"{'number_of_inventors_in_cluster': 1, 'locations': '(31.9575,-110.955)', 'center_lat': 31.9575, 'center_lng': -110.955, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3861,-122.0828)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1181.9476982246892}]"
9331734,5,3,2,3,1000,1000,"{'number_of_inventors_in_cluster': 3, 'locations': '(49.4478,11.0683); (48.4,11.7333); (49.191,11.0132)', 'center_lat': 49.191, 'center_lng': 11.0132, 'country': 'Germany', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(33.0197,-96.6986)', 'center_lat': 33.0197, 'center_lng': -96.6986, 'country': 'United States', 'geographical_relationship:': 'cross border', 'haversine_distance_to_local': 8425.73715999779}, {'number_of_inventors_in_cluster': 1, 'locations': '(32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'cross border', 'haversine_distance_to_local': 9298.3538573338}]"
9360376,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(38.8339,-104.8208); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
9417133,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(38.8339,-104.8208); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
9507409,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
9520861,2,1,1,2,1000,1000,"{'number_of_inventors_in_cluster': 1, 'locations': '(40.1278,-75.4322)', 'center_lat': 40.1278, 'center_lng': -75.4322, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(33.0197,-96.6986)', 'center_lat': 33.0197, 'center_lng': -96.6986, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 2050.3950525067185}]"
9564859,3,3,0,1,1000,1000,"{'number_of_inventors_in_cluster': 3, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
9577589,2,2,0,1,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,N/A
9634617,3,2,1,2,1000,1000,"{'number_of_inventors_in_cluster': 2, 'locations': '(32.2217,-110.9258); (32.2217,-110.9258)', 'center_lat': 32.2217, 'center_lng': -110.9258, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(33.0197,-96.6986)', 'center_lat': 33.0197, 'center_lng': -96.6986, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1334.3759248189237}]"
9787362,2,1,1,2,1000,1000,"{'number_of_inventors_in_cluster': 1, 'locations': '(31.9575,-110.955)', 'center_lat': 31.9575, 'center_lng': -110.955, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 'N/A'}",N/A,"[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3861,-122.0828)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'country': 'United States', 'geographical_relationship:': 'domestic', 'haversine_distance_to_local': 1181.9476982246892}]"
